ev_bin,la_bin,dir_bin,xBA
95,32,5,0.041666666666666664
77,2,-40,0.16666666666666666
66,-21,20,0.0
103,-4,-20,0.0
99,-13,5,0.0
80,73,20,0.0
69,19,-35,1.0
69,-19,-55,0.0
98,4,0,0.59375
79,3,0,0.16666666666666666
70,19,-15,0.5
91,23,15,0.0
66,-12,-30,0.5
92,68,-20,0.0
109,-6,-5,0.6666666666666666
87,21,-20,0.2
57,-73,70,0.0
69,-5,-20,0.0
107,13,15,0.5
106,13,-25,0.6818181818181818
100,18,-5,0.12727272727272726
90,10,-15,0.5882352941176471
99,13,-10,0.7352941176470589
46,24,10,0.0
85,-9,-35,0.29411764705882354
105,12,-35,1.0
93,40,0,0.0
71,12,-5,0.8
30,-9,-45,0.0
103,7,-35,0.5217391304347826
57,-31,-65,0.0
90,61,15,0.0
97,50,10,0.2
72,-1,0,0.3333333333333333
84,18,-5,0.7272727272727273
79,-19,-35,0.3333333333333333
82,-31,-15,0.0
70,17,-15,0.5714285714285714
78,9,5,0.5
88,-8,-5,0.3076923076923077
41,-13,-55,0.0
95,31,-25,0.5384615384615384
78,49,-20,0.0
52,-33,-25,0.0
91,-12,-10,0.36363636363636365
99,-4,-45,0.5555555555555556
100,1,0,0.47058823529411764
103,-4,-5,0.8571428571428571
92,58,20,0.0
91,42,-10,0.0
97,-4,-45,0.5714285714285714
98,16,-20,0.5555555555555556
95,20,0,0.24324324324324326
84,-2,-15,0.0
67,-52,-70,0.0
90,55,-15,0.0
79,1,-20,0.0
81,40,10,0.0
75,30,-30,0.0
102,-2,0,0.5
97,2,-20,0.19047619047619047
79,-31,-45,0.6666666666666666
106,3,-25,0.7692307692307693
92,12,-35,0.9090909090909091
86,-8,-45,0.21428571428571427
91,-7,-25,0.25
93,-13,-40,0.11764705882352941
58,-32,-10,0.0
84,11,-35,0.5
69,-3,-20,0.0
70,-10,-20,0.0
101,-3,-40,0.0
105,23,-15,0.8888888888888888
36,-22,-30,1.0
96,8,-30,0.9629629629629629
79,-69,-75,1.0
103,28,-10,0.3793103448275862
94,42,25,0.0
95,19,0,0.20689655172413793
99,19,-20,0.41025641025641024
87,25,20,0.0625
90,-2,20,0.6
95,17,0,0.5294117647058824
83,-28,15,0.0
95,-13,0,0.38461538461538464
88,61,20,0.16666666666666666
76,36,0,0.2
69,-25,0,0.0
97,10,25,1.0
102,21,-25,0.6111111111111112
71,33,-20,1.0
94,32,5,0.11538461538461539
96,12,-25,0.92
96,-1,-40,0.47619047619047616
105,9,-35,0.6470588235294118
56,-41,25,0.5
67,-46,-30,0.3333333333333333
108,-5,-35,0.5
81,57,-30,0.0
99,-4,-40,0.2
68,-42,-55,0.0
95,50,5,0.0
95,11,15,1.0
91,19,5,0.35
99,6,5,0.3
103,3,-25,0.5555555555555556
101,14,-5,0.45714285714285713
95,22,10,0.17391304347826086
94,14,15,0.7727272727272727
103,-18,20,1.0
87,24,0,0.10526315789473684
88,53,-15,0.0
99,27,-5,0.16279069767441862
99,28,5,0.6785714285714286
51,-79,5,1.0
64,59,-20,0.0
84,-26,20,0.0
87,-44,0,0.0
106,25,-35,1.0
110,1,-20,0.6666666666666666
82,-11,-40,0.09090909090909091
88,-15,-35,0.6363636363636364
71,50,0,0.0
93,-2,-25,0.5625
94,58,0,0.0
105,12,-15,0.9736842105263158
72,45,20,0.25
91,37,10,0.05263157894736842
103,21,-20,0.6666666666666666
99,36,-15,0.0
84,24,-25,0.0
83,7,10,0.5
99,39,-10,0.0
98,23,-20,0.7931034482758621
75,13,10,0.2
96,-14,-35,0.6666666666666666
90,2,-5,0.7058823529411765
55,-81,-75,0.0
81,51,0,0.0
109,1,-5,1.0
90,38,0,0.0
72,39,-5,0.6666666666666666
96,1,10,0.4117647058823529
88,54,-25,0.0
97,22,-10,0.16129032258064516
84,17,30,1.0
107,7,-30,0.9310344827586207
68,30,5,1.0
104,15,10,0.3181818181818182
94,28,-20,0.375
68,25,25,1.0
62,33,30,1.0
87,13,0,1.0
85,-31,-5,0.16666666666666666
71,-3,30,0.0
89,33,0,0.0
102,23,-35,1.0
101,0,-35,0.47368421052631576
96,3,-15,0.3
105,7,-20,0.3333333333333333
94,31,15,0.29411764705882354
92,33,5,0.12
80,32,30,0.5
110,23,0,1.0
87,47,30,0.16666666666666666
91,-3,0,0.4444444444444444
101,15,-25,0.6666666666666666
93,-16,-20,0.1
105,26,-20,0.9545454545454546
51,-54,30,0.0
95,36,-5,0.045454545454545456
94,10,0,0.6666666666666666
78,40,-10,0.16666666666666666
50,41,30,0.5
101,8,-5,1.0
70,38,-15,0.5
97,24,0,0.24324324324324326
91,9,-5,0.7894736842105263
77,-13,-25,0.0
55,-45,-30,0.0
107,8,-25,0.8571428571428571
91,24,15,0.058823529411764705
82,-32,-30,0.0
99,24,-15,0.5517241379310345
88,46,25,0.0
106,4,-5,0.8
66,47,-5,1.0
82,24,-5,0.0
65,-18,15,0.0
104,6,-35,0.5925925925925926
84,32,-25,0.0
88,22,-20,0.25
81,66,5,0.0
106,17,-10,0.5666666666666667
95,-29,-15,0.0
92,41,10,0.0
85,-37,0,0.0
85,2,-35,0.125
102,29,-20,0.8095238095238095
102,16,-5,0.2765957446808511
96,4,-30,0.7058823529411765
76,63,-35,0.0
90,-16,-30,0.45454545454545453
68,-22,-25,0.0
95,31,0,0.09523809523809523
82,-57,-35,0.0
79,-2,-40,0.09090909090909091
92,-12,35,0.4
86,38,-15,0.0
83,52,-10,0.0
103,-6,-10,0.5384615384615384
97,-5,0,0.3333333333333333
59,-60,-55,0.25
52,-53,125,0.0
76,-20,-50,0.0
89,34,25,0.125
95,31,-30,0.7142857142857143
94,7,-5,0.8076923076923077
93,-9,-35,0.15384615384615385
95,-2,-45,0.5
64,-31,-20,0.0
80,47,15,0.0
100,0,-5,0.6956521739130435
100,16,-40,1.0
100,14,5,0.9166666666666666
60,-72,-125,1.0
97,5,-15,0.30434782608695654
78,35,0,0.0
96,-6,5,0.13333333333333333
70,53,-35,0.0
96,6,-15,0.32142857142857145
89,-18,20,0.6
86,55,5,0.0
92,10,-20,0.23529411764705882
95,14,-40,1.0
102,-4,-30,0.6153846153846154
88,30,-20,0.05555555555555555
74,37,-30,0.0
76,1,-35,0.2222222222222222
79,-29,-55,0.0
75,47,10,0.0
71,31,-30,0.6666666666666666
103,17,-20,0.3157894736842105
97,25,-20,0.75
102,30,-15,0.7333333333333333
89,22,30,1.0
79,-2,-45,0.5
69,-37,-50,0.0
85,41,20,0.0
42,39,0,1.0
102,10,5,0.9354838709677419
95,19,-20,0.2962962962962963
71,63,-45,0.0
96,24,5,0.4
73,56,15,0.0
70,-36,-50,0.0
57,-33,-15,0.0
85,-17,-35,0.3
95,-8,-20,0.1111111111111111
98,31,5,0.2692307692307692
52,-48,85,0.0
79,-9,-10,0.16666666666666666
71,64,30,0.0
89,-17,-25,0.14285714285714285
92,15,-10,0.8421052631578947
80,16,-35,1.0
72,-30,-10,0.0
103,24,-20,0.9655172413793104
54,-49,-30,1.0
75,-27,-60,0.0
78,-8,-20,0.0
88,-20,-25,0.0
94,28,5,0.2222222222222222
101,16,5,0.7647058823529411
68,-44,-45,0.2
82,73,5,0.0
96,-7,-20,0.14285714285714285
82,-3,10,0.6
64,-58,0,0.5
91,12,-5,0.9411764705882353
65,-52,-30,0.0
69,-18,-50,0.0
77,-5,-35,0.6
90,9,0,0.6470588235294118
93,11,10,1.0
65,0,10,0.0
98,14,25,0.8571428571428571
86,20,-15,0.5833333333333334
92,17,0,0.5652173913043478
91,-6,-40,0.15789473684210525
82,22,-10,0.26666666666666666
64,48,-5,0.0
97,-10,30,0.3333333333333333
62,-69,-30,1.0
85,-21,25,0.5
96,4,-25,0.6486486486486487
87,32,15,0.058823529411764705
90,16,-5,0.65
96,14,25,0.9411764705882353
109,5,-30,1.0
102,37,-15,0.2727272727272727
98,-6,15,0.3333333333333333
96,-7,-30,0.6666666666666666
97,40,-25,0.125
58,-52,-30,1.0
94,52,-10,0.0
71,19,-15,0.5
98,31,-5,0.06896551724137931
82,6,20,0.8
85,54,25,0.07692307692307693
87,77,5,0.0
75,9,-10,0.3
68,16,-25,1.0
94,-25,20,0.3333333333333333
99,13,-35,1.0
107,6,-25,0.8695652173913043
100,1,-25,0.48148148148148145
89,-7,20,1.0
96,39,-5,0.0
24,36,15,0.0
99,22,-15,0.5151515151515151
89,34,-5,0.0
94,32,-15,0.15625
101,16,-40,1.0
93,41,-5,0.0
82,3,30,0.3333333333333333
94,8,20,0.7333333333333333
99,36,5,0.3076923076923077
88,9,5,0.18181818181818182
103,7,-30,0.9473684210526315
97,10,10,0.9130434782608695
84,59,-20,0.0
91,12,-20,0.72
75,70,25,0.0
60,57,30,0.0
57,-59,-90,0.5
75,24,-15,1.0
92,16,-25,0.6
68,-39,-45,0.0
79,1,-25,0.3333333333333333
86,14,20,1.0
65,44,25,1.0
86,-29,-65,0.0
87,9,15,0.875
90,-4,0,0.5714285714285714
69,69,0,0.0
95,45,-15,0.05263157894736842
91,35,5,0.07692307692307693
81,19,-15,1.0
103,2,-35,0.40625
68,49,20,1.0
94,-4,-40,0.1111111111111111
97,-20,-30,0.25
106,18,10,0.8333333333333334
80,-40,-40,1.0
75,2,-5,0.25
80,-13,10,0.0
108,6,-25,0.6363636363636364
77,-10,-40,0.0
32,-39,70,0.0
26,-76,25,0.0
105,25,-20,0.92
79,74,10,0.0
90,64,15,0.0
97,6,-15,0.2962962962962963
75,66,25,0.0
101,4,-30,0.8846153846153846
98,13,-20,0.96
99,3,-30,0.8888888888888888
96,53,-10,0.0
81,57,-25,0.0
81,47,30,0.0
62,-57,-60,0.0
86,21,0,0.46153846153846156
92,-8,5,0.0
94,52,-30,0.0
73,67,-25,0.0
77,66,-45,0.0
104,17,-25,0.2608695652173913
89,32,-30,0.5
92,43,-20,0.0
93,-13,-15,0.0
105,33,-25,1.0
101,17,-35,1.0
29,13,-20,0.0
92,-1,-45,0.5
90,19,-20,0.25
104,11,0,0.9444444444444444
80,77,35,0.0
56,-22,-35,1.0
77,11,-15,0.2857142857142857
73,-5,15,0.6666666666666666
90,50,0,0.0
82,23,-30,0.2
88,64,10,0.09090909090909091
70,76,-20,0.0
69,44,0,0.3333333333333333
81,30,25,0.2857142857142857
75,29,0,0.38461538461538464
74,-9,-10,0.125
94,9,20,1.0
98,16,-15,0.7804878048780488
90,29,-20,0.07142857142857142
52,41,5,0.0
93,-16,70,0.0
58,-14,-40,0.0
57,-15,-10,0.0
99,19,-25,0.2727272727272727
70,-43,-60,0.5
88,1,-5,0.5
99,10,0,0.9166666666666666
38,7,-40,0.0
76,-5,-20,0.0
88,61,-30,0.0
70,-33,-55,0.14285714285714285
64,-44,-55,0.0
90,7,-5,0.7777777777777778
72,49,30,0.3333333333333333
87,-8,-45,0.0
70,8,30,0.3333333333333333
105,33,-15,0.6666666666666666
86,-15,-15,0.0
79,3,-40,0.1111111111111111
91,22,-25,0.25
85,18,-40,1.0
93,20,-5,0.1
76,40,-25,0.0
94,21,-20,0.17391304347826086
83,40,-10,0.0
87,49,-40,0.0
65,-34,-70,0.0
71,58,0,0.0
90,7,-20,0.3333333333333333
57,-2,-20,0.0
92,9,-15,0.2
73,-63,25,0.0
94,17,-30,0.9444444444444444
65,11,-25,0.5
55,75,-50,0.0
82,74,25,0.0
87,32,-10,0.0
103,-2,-15,0.2
96,7,15,1.0
87,-2,-45,0.4166666666666667
99,-1,-10,0.59375
103,14,5,1.0
74,26,15,0.5714285714285714
85,57,-30,0.0
87,49,-25,0.2
103,30,-20,0.8181818181818182
106,15,-10,0.5185185185185185
96,-13,-45,0.16666666666666666
92,23,15,0.0
92,12,-15,0.8181818181818182
104,23,-10,0.5416666666666666
98,-3,-15,0.26666666666666666
98,10,10,0.8695652173913043
81,35,-15,0.0
106,1,-25,0.6363636363636364
99,19,-5,0.030303030303030304
92,38,-25,0.0
76,-55,-25,0.0
99,-14,-40,0.5
45,45,-30,0.0
81,51,25,0.16666666666666666
80,-25,-55,0.2
84,-11,-50,0.4444444444444444
82,58,-5,0.0
83,4,0,0.5
109,13,-35,1.0
100,33,-15,0.3076923076923077
125,-22,-60,0.0
91,6,-35,0.7142857142857143
93,-2,15,0.5
37,-78,-40,0.0
79,5,-15,0.0
67,-50,-30,0.0
67,10,-15,0.25
91,-10,15,0.0
90,18,-40,1.0
89,25,20,0.07692307692307693
85,26,30,0.6
84,31,-5,0.07692307692307693
90,36,15,0.0
91,39,15,0.11764705882352941
92,17,15,0.1
102,22,0,0.7073170731707317
87,30,5,0.0
92,55,20,0.0
107,12,0,0.8571428571428571
24,-30,55,0.0
60,43,10,0.5
81,-37,-50,0.0
94,21,-5,0.03125
90,34,30,0.3333333333333333
101,-9,0,0.3684210526315789
90,-2,-15,0.26666666666666666
87,39,5,0.0
97,13,25,0.9230769230769231
74,-24,-45,0.0
68,-34,-30,0.0
94,-15,-15,0.0
84,19,0,0.5625
90,1,-25,0.7272727272727273
103,-8,-15,0.21428571428571427
93,26,15,0.25
92,10,-10,0.9047619047619048
87,52,0,0.0
96,-28,-25,0.0
80,-31,40,1.0
55,-44,-75,0.0
96,22,20,0.13333333333333333
97,-2,-10,0.48
102,8,-35,0.4838709677419355
97,3,-30,0.8571428571428571
95,-5,-5,0.55
92,-5,10,0.1111111111111111
90,61,-10,0.0
93,-6,-5,0.5333333333333333
99,52,-5,0.5
85,38,-30,0.0
105,-4,5,0.125
94,51,-10,0.0
90,31,5,0.0
35,-35,20,0.0
98,25,-20,0.7419354838709677
90,39,5,0.0
88,-19,-15,0.16666666666666666
98,33,-15,0.3125
95,29,-15,0.2857142857142857
81,25,20,0.2
59,0,-15,0.0
84,27,-5,0.0
89,-29,5,0.25
81,-3,-40,0.25
99,14,-35,1.0
101,0,-10,0.6896551724137931
109,5,-20,0.4
49,-5,-25,0.0
108,27,-35,1.0
86,70,-15,0.0
96,20,0,0.23076923076923078
95,28,0,0.15
76,-16,-25,0.125
87,46,-25,0.0
81,26,-5,0.125
98,15,10,0.3684210526315789
95,27,-35,0.875
105,30,-25,1.0
85,14,0,1.0
87,56,5,0.09090909090909091
70,61,-45,0.0
85,39,0,0.0
101,-14,-5,0.625
98,-6,-15,0.26666666666666666
85,30,-15,0.0
44,64,15,0.0
103,24,-40,1.0
107,6,-10,0.9166666666666666
101,18,-35,1.0
78,53,20,0.0
97,34,-10,0.18181818181818182
89,-41,-5,0.0
80,-55,-15,0.3333333333333333
76,8,-25,0.8
76,-37,-30,0.0
103,26,-20,0.84
101,17,20,0.1111111111111111
78,69,-5,0.0
105,19,-10,0.6785714285714286
81,57,-5,0.0
81,19,-20,0.9
77,69,30,0.0
97,4,-25,0.68
92,2,-20,0.16666666666666666
93,12,5,0.9583333333333334
87,3,20,0.8
87,35,-20,0.0
88,48,25,0.16666666666666666
58,9,5,0.0
52,82,135,0.0
83,17,-30,1.0
25,-11,-15,0.0
89,-12,0,0.875
80,6,-5,0.7272727272727273
101,7,-30,0.9117647058823529
76,-26,-20,0.0
85,-14,-55,0.3333333333333333
98,-15,5,0.25
78,50,15,0.0
103,14,-20,0.7352941176470589
92,30,10,0.19047619047619047
92,8,5,0.5333333333333333
67,46,30,0.0
85,2,-15,0.1111111111111111
104,32,0,0.75
98,22,5,0.6571428571428571
93,-10,-25,0.4
70,-41,-50,0.0
78,57,35,0.0
94,14,-25,0.8888888888888888
83,63,10,0.0
91,15,-40,1.0
108,26,-25,1.0
104,3,-15,0.30303030303030304
69,18,-35,1.0
43,-17,-40,0.0
60,-6,25,0.0
76,-4,-5,0.2
82,-15,-30,0.2727272727272727
98,23,-10,0.2727272727272727
105,10,-30,0.967741935483871
90,43,-5,0.0
82,34,-10,0.0
69,33,-15,1.0
101,1,-40,0.1111111111111111
92,32,-30,0.5384615384615384
83,18,-40,1.0
100,36,-20,0.36363636363636365
63,-53,-65,0.3333333333333333
52,-58,-25,1.0
94,37,-25,0.4
32,-34,-75,0.0
96,15,-30,0.9523809523809523
92,14,-30,0.96
87,24,-10,0.058823529411764705
92,32,-35,0.5
88,-9,-20,0.1111111111111111
100,4,-20,0.22857142857142856
90,46,5,0.0
56,-19,-55,0.0
96,23,-5,0.06666666666666667
80,67,30,0.0
97,-6,0,0.4166666666666667
92,11,5,0.8181818181818182
52,-13,30,0.0
90,28,-15,0.08823529411764706
105,24,-25,0.9705882352941176
114,14,-40,1.0
93,13,-15,0.9545454545454546
92,22,25,0.6153846153846154
81,55,35,0.0
89,27,5,0.08333333333333333
98,1,-10,0.6875
25,35,-30,1.0
63,-15,-15,0.0
94,15,0,0.875
72,23,-30,1.0
94,24,-10,0.1111111111111111
105,8,5,0.631578947368421
96,5,10,0.36363636363636365
30,12,35,0.0
81,-35,-70,1.0
81,62,-35,0.0
93,49,-15,0.0
101,9,-45,1.0
99,-9,-20,0.23076923076923078
43,-68,-85,1.0
109,13,-30,0.9090909090909091
95,-62,-65,0.0
94,-5,-15,0.23809523809523808
64,-48,-35,0.0
99,0,-35,0.55
103,35,-10,0.0
108,8,-30,0.8823529411764706
107,-7,-25,0.0
82,39,20,0.0
86,48,0,0.0
70,-49,150,0.0
92,11,-40,0.8
58,52,5,0.0
20,-4,-35,1.0
105,31,0,0.9230769230769231
103,22,-5,0.53125
72,-12,-35,0.5
90,62,-20,0.0
73,-39,-55,1.0
79,73,30,0.0
56,-38,-50,0.0
81,13,-30,1.0
86,20,25,0.625
84,19,-15,0.9230769230769231
68,-13,30,0.0
75,14,0,0.6666666666666666
85,-1,-20,0.07692307692307693
107,19,0,0.6875
99,24,0,0.3783783783783784
82,-63,-20,0.0
46,-61,-80,0.0
89,11,15,1.0
93,10,-10,0.8846153846153846
58,-53,-160,0.0
92,18,15,0.03225806451612903
94,0,-25,0.5
72,4,-40,0.25
87,49,0,0.0
66,58,-30,0.0
104,4,-35,0.6190476190476191
95,12,5,0.96
62,-23,5,0.25
82,16,15,1.0
99,7,-15,0.3055555555555556
94,14,0,1.0
24,10,35,0.0
74,32,25,0.3333333333333333
102,5,-5,0.7352941176470589
60,-18,-55,0.0
105,6,-40,0.6428571428571429
91,34,-20,0.0
93,-14,-25,0.2
87,35,-30,0.1111111111111111
104,4,-10,0.6190476190476191
74,36,25,0.0
92,22,20,0.17391304347826086
70,-1,-20,0.0
94,9,-20,0.4583333333333333
98,15,-15,0.875
108,19,-25,0.5555555555555556
101,2,5,0.21428571428571427
81,-82,-135,0.0
88,25,0,0.09090909090909091
103,12,-20,0.7878787878787878
98,-1,-35,0.4
89,-11,10,0.0
74,38,-20,0.0
89,-7,35,0.6666666666666666
93,51,25,0.0
49,-29,-55,0.0
58,-37,-35,0.0
95,16,-35,1.0
88,-10,10,0.0
97,-6,-15,0.10526315789473684
90,58,-15,0.0
65,5,10,0.0
91,-15,-10,0.3333333333333333
39,-7,5,0.0
82,16,-25,0.7
101,30,-10,0.2
84,72,15,0.0
87,15,10,0.875
97,3,15,0.7
98,-5,-15,0.23809523809523808
55,-27,30,0.0
87,-16,-30,0.1875
50,-70,-60,1.0
97,6,-20,0.3333333333333333
50,66,45,0.0
87,13,30,1.0
74,45,25,0.14285714285714285
102,12,-20,0.8648648648648649
90,37,0,0.0
87,16,25,0.8181818181818182
74,65,55,0.0
85,47,35,0.0
69,81,10,0.0
94,1,-10,0.6111111111111112
80,-25,-50,0.0
103,37,-40,0.5
88,-16,-15,0.0
75,63,40,0.0
93,15,-15,0.9444444444444444
81,7,-35,0.4
103,11,-25,0.8918918918918919
96,9,-10,0.8666666666666667
82,53,20,0.0
70,-8,20,0.0
56,24,20,1.0
76,29,-15,0.3333333333333333
90,6,-40,0.45454545454545453
90,54,10,0.1111111111111111
99,-2,0,0.47058823529411764
79,32,-25,0.0
84,44,20,0.0
103,10,-30,0.9473684210526315
88,44,10,0.045454545454545456
66,23,-10,1.0
75,28,-30,0.2
77,-13,35,0.5
102,-6,10,0.46153846153846156
45,-62,-30,0.0
99,-6,-15,0.07692307692307693
94,21,15,0.13793103448275862
75,73,-35,0.0
84,22,-35,0.8333333333333334
101,-4,-5,0.8125
91,66,20,0.0
112,23,-30,1.0
80,-7,-40,0.0
96,3,-25,0.6538461538461539
65,16,5,0.0
83,-13,-20,0.0
103,7,-5,0.8888888888888888
107,20,0,0.75
97,12,-10,0.9705882352941176
26,-65,-45,0.0
84,-9,20,1.0
94,-12,-5,0.65
85,-13,-5,0.0
98,42,0,0.14285714285714285
87,37,0,0.0
90,-20,0,0.16666666666666666
98,0,-5,0.8571428571428571
68,36,-10,0.3333333333333333
108,15,-10,0.4444444444444444
95,27,-10,0.10344827586206896
108,6,-10,0.875
71,-6,-20,0.0
71,-61,-160,0.0
108,18,-20,0.9411764705882353
94,31,-15,0.14285714285714285
43,-53,-10,0.0
84,3,-35,0.3333333333333333
32,-34,55,0.0
56,-66,-140,0.0
81,10,25,0.5
56,-33,35,1.0
36,-30,-20,0.0
66,-49,5,0.0
93,-10,-10,0.42105263157894735
77,48,5,0.16666666666666666
98,37,5,0.14285714285714285
77,-32,-10,1.0
16,17,30,0.0
82,-1,0,0.0
70,19,0,1.0
87,-13,-35,0.3125
84,20,25,1.0
96,24,-35,0.8666666666666667
67,30,25,1.0
95,48,-15,0.0
82,15,-10,1.0
45,-56,25,0.0
81,69,30,0.0
72,-16,-35,0.4
103,5,0,0.55
94,-50,-85,0.0
95,-13,20,1.0
100,-9,-15,0.07142857142857142
95,11,-5,1.0
74,-3,-35,0.1111111111111111
103,25,5,0.9285714285714286
61,13,5,0.0
108,8,-5,0.9
90,-2,-35,0.4444444444444444
101,-3,-15,0.2916666666666667
64,-4,10,0.0
83,3,-20,0.125
90,15,-40,1.0
101,22,-35,1.0
105,41,-10,0.0
101,18,-10,0.34210526315789475
86,-21,-20,0.125
101,47,-5,0.0
88,8,-40,0.45454545454545453
94,20,5,0.3103448275862069
67,64,25,0.5
94,59,-45,0.0
87,-8,-35,0.42857142857142855
110,24,-5,1.0
83,23,5,0.2
80,-23,-30,0.0
95,25,-15,0.4
97,-9,0,0.26666666666666666
83,23,0,0.3333333333333333
51,-53,20,0.0
33,16,35,0.0
70,71,15,0.0
104,14,-5,0.5161290322580645
97,-8,-30,0.7727272727272727
81,15,-5,0.5
86,24,-15,0.14285714285714285
82,-22,-30,0.2
86,54,-5,0.0
81,28,5,0.14285714285714285
44,-6,30,0.0
50,27,20,0.0
62,-7,0,0.3333333333333333
76,-28,-45,0.0
90,36,10,0.05263157894736842
85,23,-40,1.0
86,-15,-40,0.38461538461538464
91,54,5,0.08333333333333333
78,63,30,0.16666666666666666
81,11,-35,0.5
97,12,0,0.9655172413793104
81,66,25,0.0
96,29,-15,0.3333333333333333
83,4,-35,0.4444444444444444
30,-57,-25,0.0
82,20,20,0.16666666666666666
83,40,10,0.0
99,23,-40,1.0
97,10,-35,0.8
82,5,-10,0.7272727272727273
28,-27,35,0.0
76,56,20,0.2
93,48,-5,0.0
43,-31,-45,0.0
78,15,-5,0.7142857142857143
80,80,0,0.0
77,71,-40,0.0
97,6,-5,0.7105263157894737
95,-4,-35,0.1875
94,-10,-10,0.2608695652173913
87,1,-10,0.6363636363636364
70,30,5,1.0
76,17,-30,0.8
99,8,-20,0.5675675675675675
89,-6,-50,1.0
80,21,-10,0.6363636363636364
88,23,5,0.26666666666666666
63,-37,-180,0.0
95,-11,-5,0.4117647058823529
70,80,35,0.0
71,28,15,0.6666666666666666
68,35,-20,1.0
96,12,5,0.9642857142857143
67,-11,-25,0.0
105,3,-5,0.9047619047619048
72,50,30,0.8
84,24,20,0.15384615384615385
67,6,-10,0.6
94,9,-30,0.9
76,19,-20,1.0
84,9,15,1.0
72,57,-10,0.0
67,-13,-40,0.0
91,1,-10,0.5652173913043478
66,-51,85,0.0
90,25,-30,0.1111111111111111
64,-19,-20,0.0
74,44,20,0.0
80,51,30,0.0
98,-4,-10,0.52
96,41,0,0.0
67,-25,0,0.0
79,1,-15,0.0
74,0,30,1.0
96,31,-40,1.0
83,14,0,0.8888888888888888
95,10,20,1.0
72,-8,-15,0.2
98,12,-35,0.9545454545454546
62,-79,-55,1.0
85,-9,-50,0.6666666666666666
95,10,-35,0.5
93,12,25,1.0
31,-39,50,1.0
77,56,25,0.0
94,23,10,0.21739130434782608
94,26,5,0.2727272727272727
110,9,-30,1.0
94,-6,-15,0.05
66,-28,-40,0.0
92,47,20,0.1
92,54,0,0.0
90,-3,10,0.0
28,-32,-35,1.0
105,26,-25,0.967741935483871
91,-31,-35,0.25
96,34,20,0.46153846153846156
97,0,-10,0.71875
79,-2,-30,0.375
66,55,-10,0.0
90,52,-15,0.2
50,35,-10,0.0
101,22,-10,0.3
92,19,15,0.0625
73,-39,-65,0.0
76,59,25,0.0
98,-5,-10,0.6153846153846154
80,-28,0,0.0
100,38,-30,0.3333333333333333
94,-8,-30,0.64
95,-20,-15,0.0
90,-6,-10,0.36363636363636365
78,-26,-50,0.2
62,-31,-30,0.0
84,14,-10,1.0
85,5,25,1.0
93,3,5,0.16666666666666666
98,24,-25,0.5925925925925926
84,20,0,0.6666666666666666
94,57,-5,0.0
89,34,-10,0.0
95,23,0,0.0967741935483871
100,26,-20,0.6857142857142857
93,67,-40,0.0
72,27,10,1.0
95,14,0,0.8148148148148148
80,-55,-35,0.0
54,-47,-55,0.0
99,-14,-25,0.25
78,-2,-5,0.6666666666666666
100,-19,-25,0.0
91,20,5,0.5172413793103449
100,-5,-45,0.3333333333333333
77,73,-20,0.0
83,-22,25,0.0
86,7,10,0.75
107,8,-40,0.625
86,28,5,0.1875
86,27,-35,1.0
93,14,-25,0.8
102,34,-10,0.18181818181818182
97,14,0,0.9444444444444444
67,13,15,0.0
84,14,-30,0.9
98,42,15,0.2857142857142857
86,65,20,0.0
105,36,-20,0.75
83,-36,-65,0.3333333333333333
96,43,25,1.0
72,84,80,0.0
75,-57,15,0.0
53,-36,-60,0.0
84,22,5,0.3333333333333333
94,47,10,0.0
110,37,-20,1.0
87,55,-20,0.16666666666666666
57,-81,-165,0.0
80,-35,10,0.0
95,37,-5,0.0
97,65,-5,0.0
73,-16,-30,0.0
90,-18,-10,0.42857142857142855
110,7,5,0.6666666666666666
61,-46,-35,0.0
107,22,-30,0.9444444444444444
69,2,15,0.3333333333333333
77,-16,20,0.3333333333333333
92,52,0,0.1
84,23,30,0.5
96,-24,-5,0.0
50,49,15,0.0
93,9,-20,0.64
53,-86,80,0.0
67,-46,-40,0.0
104,-16,-20,0.0
89,47,-25,0.0
98,-16,-25,0.2
79,47,10,0.0
103,18,-10,0.2894736842105263
78,-47,-45,0.0
73,48,25,0.14285714285714285
90,-5,-5,0.9090909090909091
92,9,-40,0.6
90,-11,40,0.0
85,-35,-40,0.3333333333333333
102,1,10,0.4666666666666667
55,-20,-50,0.0
68,26,-15,1.0
104,20,-20,0.7941176470588235
108,25,-5,0.625
29,-58,35,1.0
103,7,10,0.7647058823529411
92,1,-15,0.10526315789473684
95,37,10,0.25
106,32,-5,0.6
47,-17,35,0.0
92,25,-10,0.0
75,-28,-50,0.2
81,77,-15,0.0
35,-49,65,0.0
78,-32,-15,0.0
95,-11,-10,0.4375
105,27,-10,0.7333333333333333
105,37,-20,0.5
104,17,-35,1.0
92,38,15,0.05555555555555555
102,18,-20,0.42105263157894735
67,-9,-25,0.0
25,26,5,0.0
103,10,-35,0.7692307692307693
98,35,-10,0.15789473684210525
104,33,-25,0.8823529411764706
84,-23,5,0.0
69,-30,-15,0.0
104,18,20,0.8
72,63,-45,0.0
100,-3,-35,0.5833333333333334
79,9,-10,0.6
80,25,-20,0.125
88,7,-30,0.4
83,-6,-20,0.09090909090909091
103,24,10,0.8333333333333334
108,11,-20,0.65
89,-3,-5,0.6666666666666666
101,23,25,0.8571428571428571
74,-74,5,0.0
